# 1: Detection or Track-id,  2: Video or Image Identifier,  3: Unique Frame Identifier,  4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),  8: Detection or Length Confidence,  9: Target Length (0 or -1 if invalid),  10-11+: Repeated Species, Confidence Pairs or Attributes
# Written on: Mon Dec 13 08:57:47 2021   by: write_detected_object_set_viame_csv
5088,Produce_08280.jpg,68,1632,384,1739,487,1,0,covered_urchin,1
5089,Produce_08280.jpg,68,923,492,1030,588,1,0,urchin,1
5090,Produce_08280.jpg,68,1322,1595,1512,1796,1,0,urchin,1
5091,Produce_08280.jpg,68,991,1404,1083,1495,1,0,covered_urchin,1
5092,Produce_08280.jpg,68,767.25,1402.25,861.25,1485.25,1,0,covered_urchin,1
5093,Produce_08280.jpg,68,932.5,1546.5,1012.5,1606.5,1,0,covered_urchin,1
5094,Produce_08280.jpg,68,956.778,1861.22,1066.78,1972.22,1,0,urchin,1
5095,Produce_08280.jpg,68,640,1683,755,1791,1,0,urchin,1
5096,Produce_08280.jpg,68,523,1677,686,1822,1,0,urchin,1
5097,Produce_08280.jpg,68,861,2023,1035,2161,1,0,urchin,1
5098,Produce_08280.jpg,68,1111,1860,1247,2011,1,0,urchin,1
5099,Produce_08280.jpg,68,1404,1830,1505,1940.5,1,0,urchin,1
5100,Produce_08280.jpg,68,1420.71,1963.43,1513.71,2062.43,1,0,covered_urchin,1
5101,Produce_08280.jpg,68,2126.5,1894,2251.5,2016,1,0,urchin,1
5102,Produce_08280.jpg,68,1868.43,1894.86,2004.43,2034.86,1,0,urchin,1
5103,Produce_08280.jpg,68,2357.5,1990.25,2500.5,2134.25,1,0,urchin,1
5104,Produce_08280.jpg,68,2244,2125,2347,2160,1,0,urchin,1
5105,Produce_08280.jpg,68,2455,1692.75,2526,1736,1,0,covered_urchin,1
5106,Produce_08280.jpg,68,2586,1722.89,2702,1847.89,1,0,urchin,1
5107,Produce_08280.jpg,68,2743,2104,2980,2159,1,0,urchin,1
5108,Produce_08280.jpg,68,2722,1668,2947,1902.5,1,0,urchin,1
5109,Produce_08280.jpg,68,2793.4,1512.6,3018.4,1708.6,1,0,urchin,1
5110,Produce_08280.jpg,68,3128,1949,3222,2036,1,0,covered_urchin,1
5111,Produce_08280.jpg,68,2526.56,1936,2623.56,2029,1,0,covered_urchin,1
5112,Produce_08280.jpg,68,2912.4,1919.6,3001.4,1989.6,1,0,urchin,1
5113,Produce_08280.jpg,68,2543,1681,2627,1771,1,0,urchin,1
5114,Produce_08280.jpg,68,2367,928,2581,1128,1,0,urchin,1
5115,Produce_08280.jpg,68,3244,1250,3327,1329,1,0,covered_urchin,1
5116,Produce_08280.jpg,68,3076.91,1077.27,3156.91,1155.27,1,0,covered_urchin,1
5117,Produce_08280.jpg,68,3309.2,907,3359,999,1,0,urchin,1
5118,Produce_08280.jpg,68,3180,908.667,3348,1067.67,1,0,urchin,1
5119,Produce_08280.jpg,68,2866.5,883.667,3024.5,1040.67,1,0,urchin,1
5120,Produce_08280.jpg,68,3273.4,1108,3358.4,1182,1,0,urchin,1
5121,Produce_08280.jpg,68,2696.83,406.5,2885.83,584.5,1,0,urchin,1
5122,Produce_08280.jpg,68,2971,381,3007,413,1,0,baby_star,1
5123,Produce_08280.jpg,68,2614,448,2701,531,1,0,urchin,1
5124,Produce_08280.jpg,68,2099.14,463.857,2198.14,566.857,1,0,urchin,1
5125,Produce_08280.jpg,68,1926.5,292.5,2101.5,465.5,1,0,urchin,1
5126,Produce_08280.jpg,68,2532.4,645,2638.6,752.8,1,0,covered_urchin,1
5127,Produce_08280.jpg,68,3115.33,578,3266.33,724,1,0,urchin,1
5128,Produce_08280.jpg,68,3299.22,309,3360,469,1,0,urchin,1
5129,Produce_08280.jpg,68,2836,328,2922,406,1,0,covered_urchin,1
5130,Produce_08280.jpg,68,2669,355.4,2769,457.4,1,0,covered_urchin,1
5131,Produce_08280.jpg,68,2508.5,299,2586.5,392,1,0,covered_urchin,1
5132,Produce_08280.jpg,68,2730.33,578,2795.33,646,1,0,covered_urchin,1
5133,Produce_08280.jpg,68,2395,-1,2494,56,1,0,urchin,1
5134,Produce_08280.jpg,68,2550.75,93,2622.75,163,1,0,covered_urchin,1
5135,Produce_08280.jpg,68,2160.5,1026,2245.5,1115,1,0,covered_urchin,1
5136,Produce_08280.jpg,68,2159.6,652.6,2241.6,736.6,1,0,covered_urchin,1
5137,Produce_08280.jpg,68,3234,1866.6,3321,1953.6,1,0,covered_urchin,1
5138,Produce_08280.jpg,68,1686,1666.83,1756,1738.83,1,0,covered_urchin,1
5139,Produce_08280.jpg,68,1853,2035,1927,2112,1,0,covered_urchin,1
5140,Produce_08280.jpg,68,1566,1220,1634,1297,1,0,covered_urchin,1
5141,Produce_08280.jpg,68,1435.17,1276.67,1513.17,1342.67,1,0,covered_urchin,1
5142,Produce_08280.jpg,68,1188.33,1222.33,1283.33,1292.33,1,0,covered_urchin,1
5143,Produce_08280.jpg,68,2604.86,1322.29,2677.86,1394.29,1,0,covered_urchin,1
5144,Produce_08400.jpg,69,480,1343,522,1428,1,0,urchin,1
5145,Produce_08400.jpg,69,1540,895,1665,1021,1,0,urchin,1
5146,Produce_08400.jpg,69,1812.33,1063.67,1852.33,1098.33,1,0,baby_star,1
5147,Produce_08400.jpg,69,618.714,318.571,759.714,456.571,1,0,urchin,1
5148,Produce_08400.jpg,69,1021,888.5,1212.5,1075.5,1,0,urchin,1
5149,Produce_08400.jpg,69,692.6,448.2,793.6,557.2,1,0,urchin,1
5150,Produce_08400.jpg,69,783.333,938.333,1010.33,1164.33,1,0,covered_urchin,1
5151,Produce_08400.jpg,69,911.875,326,1047.88,457,1,0,urchin,1
5152,Produce_08400.jpg,69,672.214,2.57143,841.214,166.571,1,0,urchin,1
5153,Produce_08400.jpg,69,508.25,-2,677,69,1,0,urchin,1
5154,Produce_08400.jpg,69,1164.25,418.25,1237.25,499.25,1,0,covered_urchin,1
5155,Produce_08400.jpg,69,1290.2,38,1354.2,103,1,0,covered_urchin,1
5156,Produce_08400.jpg,69,1394,27.6667,1544,184.667,1,0,urchin,1
5157,Produce_08400.jpg,69,1332,169,1410,244,1,0,covered_urchin,1
5158,Produce_08400.jpg,69,1213.5,410.5,1333.5,533.5,1,0,urchin,1
5159,Produce_08400.jpg,69,1504,210,1601,312,1,0,covered_urchin,1
5160,Produce_08400.jpg,69,1382.33,205,1455.33,285,1,0,urchin,1
5161,Produce_08400.jpg,69,1333,697.5,1444,805.5,1,0,urchin,1
5162,Produce_08400.jpg,69,1520.44,654.556,1622.44,754.556,1,0,covered_urchin,1
5163,Produce_08400.jpg,69,1632,386,1739,489,1,0,covered_urchin,1
5164,Produce_08400.jpg,69,921,493.5,1028,589.5,1,0,urchin,1
5165,Produce_08400.jpg,69,1322,1595,1512,1796,1,0,urchin,1
5166,Produce_08400.jpg,69,991.5,1403.88,1083.5,1494.88,1,0,covered_urchin,1
5167,Produce_08400.jpg,69,765.5,1400.5,859.5,1483.5,1,0,covered_urchin,1
5168,Produce_08400.jpg,69,931.75,1547.75,1011.75,1607.75,1,0,covered_urchin,1
5169,Produce_08400.jpg,69,955.667,1859.33,1065.67,1970.33,1,0,urchin,1
5170,Produce_08400.jpg,69,640.8,1683,755.8,1791,1,0,urchin,1
5171,Produce_08400.jpg,69,523,1678,686,1823,1,0,urchin,1
5172,Produce_08400.jpg,69,861,2023,1035,2161,1,0,urchin,1
5173,Produce_08400.jpg,69,1111,1860,1247,2011,1,0,urchin,1
5174,Produce_08400.jpg,69,1404,1830,1505,1941.67,1,0,urchin,1
5175,Produce_08400.jpg,69,1422.57,1963.14,1515.57,2062.14,1,0,covered_urchin,1
5176,Produce_08400.jpg,69,2134,1887,2259,2009,1,0,urchin,1
5177,Produce_08400.jpg,69,1868.29,1894.57,2004.29,2034.57,1,0,urchin,1
5178,Produce_08400.jpg,69,2359,1992,2502,2136,1,0,urchin,1
5179,Produce_08400.jpg,69,2455,1681.5,2526,1737,1,0,covered_urchin,1
5180,Produce_08400.jpg,69,2586,1723.67,2702,1848.67,1,0,urchin,1
5181,Produce_08400.jpg,69,2744.71,2105.29,2977.86,2159,1,0,urchin,1
5182,Produce_08400.jpg,69,2720.5,1678.5,2945.5,1908.25,1,0,urchin,1
5183,Produce_08400.jpg,69,2792.2,1513.8,3017.2,1709.8,1,0,urchin,1
5184,Produce_08400.jpg,69,3127,1949,3221,2036,1,0,covered_urchin,1
5185,Produce_08400.jpg,69,2527,1936,2624,2029,1,0,covered_urchin,1
5186,Produce_08400.jpg,69,2912.6,1919.4,3001.6,1989.4,1,0,urchin,1
5187,Produce_08400.jpg,69,2537,1690.67,2620.67,1778,1,0,urchin,1
5188,Produce_08400.jpg,69,2376,917,2590,1117,1,0,urchin,1
5189,Produce_08400.jpg,69,3244,1253,3327,1332,1,0,covered_urchin,1
5190,Produce_08400.jpg,69,3076.36,1076.91,3156.36,1154.91,1,0,covered_urchin,1
5191,Produce_08400.jpg,69,3309,907,3359,999,1,0,urchin,1
5192,Produce_08400.jpg,69,3180,909.556,3348,1068.56,1,0,urchin,1
5193,Produce_08400.jpg,69,2861,884,3019,1041,1,0,urchin,1
5194,Produce_08400.jpg,69,3272.6,1109,3357.6,1183,1,0,urchin,1
5195,Produce_08400.jpg,69,2696.75,407.25,2885.75,585.25,1,0,urchin,1
5196,Produce_08400.jpg,69,2971,381.25,3007,413.25,1,0,baby_star,1
5197,Produce_08400.jpg,69,2615,447.5,2702,530.5,1,0,urchin,1
5198,Produce_08400.jpg,69,2099.29,464.714,2198.29,567.714,1,0,urchin,1
5199,Produce_08400.jpg,69,1927,294,2102,467,1,0,urchin,1
5200,Produce_08400.jpg,69,2533.8,647,2638.2,751.6,1,0,covered_urchin,1
5201,Produce_08400.jpg,69,3117,575,3268,721,1,0,urchin,1
5202,Produce_08400.jpg,69,3299.33,309,3360,469,1,0,urchin,1
5203,Produce_08400.jpg,69,2837.5,327,2923.5,405,1,0,covered_urchin,1
5204,Produce_08400.jpg,69,2669,355.8,2769,457.8,1,0,covered_urchin,1
5205,Produce_08400.jpg,69,2508,301,2586,394,1,0,covered_urchin,1
5206,Produce_08400.jpg,69,2729.67,577,2794.67,645,1,0,covered_urchin,1
5207,Produce_08400.jpg,69,2395,-1,2494,56,1,0,urchin,1
5208,Produce_08400.jpg,69,2551,93,2623,163,1,0,covered_urchin,1
5209,Produce_08400.jpg,69,2157.75,1033,2242.75,1122,1,0,covered_urchin,1
5210,Produce_08400.jpg,69,2159.4,653.4,2241.4,737.4,1,0,covered_urchin,1
5211,Produce_08400.jpg,69,3235,1866.4,3322,1953.4,1,0,covered_urchin,1
5212,Produce_08400.jpg,69,1686,1666.67,1756,1738.67,1,0,covered_urchin,1
5213,Produce_08400.jpg,69,1852.88,2035.25,1926.88,2112.25,1,0,covered_urchin,1
5214,Produce_08400.jpg,69,1565,1235,1633,1312,1,0,covered_urchin,1
5215,Produce_08400.jpg,69,1436,1277,1514,1343,1,0,covered_urchin,1
5216,Produce_08400.jpg,69,1187.67,1226.67,1282.67,1296.67,1,0,covered_urchin,1
5217,Produce_08400.jpg,69,2605.71,1323.57,2678.71,1395.57,1,0,covered_urchin,1
5218,Produce_08520.jpg,70,480,1343,520.5,1428,1,0,urchin,1
5219,Produce_08520.jpg,70,1540.5,895,1665.5,1021,1,0,urchin,1
5220,Produce_08520.jpg,70,1814,1060,1854,1091,1,0,baby_star,1
5221,Produce_08520.jpg,70,618.286,318.429,759.286,456.429,1,0,urchin,1
5222,Produce_08520.jpg,70,1063,909,1253,1096,1,0,urchin,1
5223,Produce_08520.jpg,70,693.2,449.4,794.2,558.4,1,0,urchin,1
5224,Produce_08520.jpg,70,783.267,939.267,1010.27,1165.27,1,0,covered_urchin,1
5225,Produce_08520.jpg,70,910.5,328,1046.5,459,1,0,urchin,1
5226,Produce_08520.jpg,70,672.286,2.42857,841.286,166.429,1,0,urchin,1
5227,Produce_08520.jpg,70,507.625,-2,677,69,1,0,urchin,1
5228,Produce_08520.jpg,70,1164.5,415.5,1237.5,496.5,1,0,covered_urchin,1
5229,Produce_08520.jpg,70,1290.1,38.25,1354.1,103.25,1,0,covered_urchin,1
5230,Produce_08520.jpg,70,1394,28,1544,185,1,0,urchin,1
5231,Produce_08520.jpg,70,1332,169,1410,245,1,0,covered_urchin,1
5232,Produce_08520.jpg,70,1215,412,1335,535,1,0,urchin,1
5233,Produce_08520.jpg,70,1503,210.5,1600,312.5,1,0,covered_urchin,1
5234,Produce_08520.jpg,70,1381.67,209,1454.67,289,1,0,urchin,1
5235,Produce_08520.jpg,70,1331.67,698,1442.67,806,1,0,urchin,1
5236,Produce_08520.jpg,70,1520.33,654.667,1622.33,754.667,1,0,covered_urchin,1
5237,Produce_08520.jpg,70,1646,388,1753,491,1,0,covered_urchin,1
5238,Produce_08520.jpg,70,919,495,1026,591,1,0,urchin,1
5239,Produce_08520.jpg,70,1322,1595,1512,1796,1,0,urchin,1
5240,Produce_08520.jpg,70,992,1403.75,1084,1494.75,1,0,covered_urchin,1
5241,Produce_08520.jpg,70,763.75,1398.75,857.75,1481.75,1,0,covered_urchin,1
5242,Produce_08520.jpg,70,931,1549,1011,1609,1,0,covered_urchin,1
5243,Produce_08520.jpg,70,954.556,1857.44,1064.56,1968.44,1,0,urchin,1
5244,Produce_08520.jpg,70,641.6,1683,756.6,1791,1,0,urchin,1
5245,Produce_08520.jpg,70,523,1679,686,1824,1,0,urchin,1
5246,Produce_08520.jpg,70,861,2023,1035,2161,1,0,urchin,1
5247,Produce_08520.jpg,70,1111,1860,1247,2011,1,0,urchin,1
5248,Produce_08520.jpg,70,1404,1830,1505,1942.83,1,0,urchin,1
5249,Produce_08520.jpg,70,1424.43,1962.86,1517.43,2061.86,1,0,covered_urchin,1
5250,Produce_08520.jpg,70,2139.5,1890.5,2264.5,2012.5,1,0,urchin,1
5251,Produce_08520.jpg,70,1868.14,1894.29,2004.14,2034.29,1,0,urchin,1
5252,Produce_08520.jpg,70,2362.33,1995,2505.33,2139,1,0,urchin,1
5253,Produce_08520.jpg,70,2455,1670.25,2526,1738,1,0,covered_urchin,1
5254,Produce_08520.jpg,70,2586,1724.44,2702,1849.44,1,0,urchin,1
5255,Produce_08520.jpg,70,2746.43,2106.57,2975.71,2159,1,0,urchin,1
5256,Produce_08520.jpg,70,2719,1689,2944,1914,1,0,urchin,1
5257,Produce_08520.jpg,70,2791,1515,3016,1711,1,0,urchin,1
5258,Produce_08520.jpg,70,3126,1949,3220,2036,1,0,covered_urchin,1
5259,Produce_08520.jpg,70,2527.29,1936.71,2624.29,2029.71,1,0,covered_urchin,1
5260,Produce_08520.jpg,70,2912.8,1919.2,3001.8,1989.2,1,0,urchin,1
5261,Produce_08520.jpg,70,2531,1700.33,2614.33,1785,1,0,urchin,1
5262,Produce_08520.jpg,70,2385,906,2599,1106,1,0,urchin,1
5263,Produce_08520.jpg,70,3244,1256,3327,1335,1,0,covered_urchin,1
5264,Produce_08520.jpg,70,3075.82,1076.55,3155.82,1154.55,1,0,covered_urchin,1
5265,Produce_08520.jpg,70,3309.2,907.4,3359.2,999.4,1,0,urchin,1
5266,Produce_08520.jpg,70,3180,910.444,3348,1069.44,1,0,urchin,1
5267,Produce_08520.jpg,70,2859.33,883.667,3017.33,1040.67,1,0,urchin,1
5268,Produce_08520.jpg,70,3271.8,1110,3356.8,1184,1,0,urchin,1
5269,Produce_08520.jpg,70,2696.67,408,2885.67,586,1,0,urchin,1
5270,Produce_08520.jpg,70,2971,381.5,3007,413.5,1,0,baby_star,1
5271,Produce_08520.jpg,70,2616,447,2703,530,1,0,urchin,1
5272,Produce_08520.jpg,70,2099.43,465.571,2198.43,568.571,1,0,urchin,1
5273,Produce_08520.jpg,70,1926.5,294,2101.5,467,1,0,urchin,1
5274,Produce_08520.jpg,70,2535.2,649,2637.8,750.4,1,0,covered_urchin,1
5275,Produce_08520.jpg,70,3118.33,570.333,3269.33,716.333,1,0,urchin,1
5276,Produce_08520.jpg,70,3299.44,309,3360,469,1,0,urchin,1
5277,Produce_08520.jpg,70,2839,326,2925,404,1,0,covered_urchin,1
5278,Produce_08520.jpg,70,2669,356.2,2769,458.2,1,0,covered_urchin,1
5279,Produce_08520.jpg,70,2507.83,300.167,2585.83,393.167,1,0,covered_urchin,1
5280,Produce_08520.jpg,70,2729,576,2794,644,1,0,covered_urchin,1
5281,Produce_08520.jpg,70,2395,-1,2494,56,1,0,urchin,1
5282,Produce_08520.jpg,70,2551.25,93,2623.25,163,1,0,covered_urchin,1
5283,Produce_08520.jpg,70,2155,1040,2240,1129,1,0,covered_urchin,1
5284,Produce_08520.jpg,70,2159.2,654.2,2241.2,738.2,1,0,covered_urchin,1
5285,Produce_08520.jpg,70,3236,1866.2,3323,1953.2,1,0,covered_urchin,1
5286,Produce_08520.jpg,70,1686,1666.5,1756,1738.5,1,0,covered_urchin,1
5287,Produce_08520.jpg,70,1852.75,2035.5,1926.75,2112.5,1,0,covered_urchin,1
5288,Produce_08520.jpg,70,1543.33,1247,1611.33,1324,1,0,covered_urchin,1
5289,Produce_08520.jpg,70,1436.2,1276.6,1514.2,1342.6,1,0,covered_urchin,1
5290,Produce_08520.jpg,70,1187,1231,1282,1301,1,0,covered_urchin,1
5291,Produce_08520.jpg,70,2606.57,1324.86,2679.57,1396.86,1,0,covered_urchin,1
5292,Produce_08640.jpg,71,480,1343,519,1428,1,0,urchin,1
5293,Produce_08640.jpg,71,1541,895,1666,1021,1,0,urchin,1
5294,Produce_08640.jpg,71,1810,1056.33,1852,1090,1,0,baby_star,1
5295,Produce_08640.jpg,71,617.857,318.286,758.857,456.286,1,0,urchin,1
5296,Produce_08640.jpg,71,1088,916,1278,1103,1,0,urchin,1
5297,Produce_08640.jpg,71,693.8,450.6,794.8,559.6,1,0,urchin,1
5298,Produce_08640.jpg,71,783.2,940.2,1010.2,1166.2,1,0,covered_urchin,1
5299,Produce_08640.jpg,71,909.125,330,1045.13,461,1,0,urchin,1
5300,Produce_08640.jpg,71,672.357,2.28571,841.357,166.286,1,0,urchin,1
5301,Produce_08640.jpg,71,507,-2,677,69,1,0,urchin,1
5302,Produce_08640.jpg,71,1164.75,412.75,1237.75,493.75,1,0,covered_urchin,1
5303,Produce_08640.jpg,71,1290,38.5,1354,103.5,1,0,covered_urchin,1
5304,Produce_08640.jpg,71,1394.5,30,1544.5,187,1,0,urchin,1
5305,Produce_08640.jpg,71,1329,170,1407,246,1,0,covered_urchin,1
5306,Produce_08640.jpg,71,1215.38,412.125,1335.38,535.125,1,0,urchin,1
5307,Produce_08640.jpg,71,1502,211,1599,313,1,0,covered_urchin,1
5308,Produce_08640.jpg,71,1381,213,1454,293,1,0,urchin,1
5309,Produce_08640.jpg,71,1330.33,698.5,1441.33,806.5,1,0,urchin,1
5310,Produce_08640.jpg,71,1520.22,654.778,1622.22,754.778,1,0,covered_urchin,1
5311,Produce_08640.jpg,71,1660,390,1767,493,1,0,covered_urchin,1
5312,Produce_08640.jpg,71,917,496.5,1024,592.5,1,0,urchin,1
5313,Produce_08640.jpg,71,1322,1595,1512,1796,1,0,urchin,1
5314,Produce_08640.jpg,71,992.5,1403.63,1084.5,1494.63,1,0,covered_urchin,1
5315,Produce_08640.jpg,71,762,1397,856,1480,1,0,covered_urchin,1
5316,Produce_08640.jpg,71,932,1551,1012,1611,1,0,covered_urchin,1
5317,Produce_08640.jpg,71,953.444,1855.56,1063.44,1966.56,1,0,urchin,1
5318,Produce_08640.jpg,71,642.4,1683,757.4,1791,1,0,urchin,1
5319,Produce_08640.jpg,71,523,1680,686,1825,1,0,urchin,1
5320,Produce_08640.jpg,71,861,2023,1035,2161,1,0,urchin,1
5321,Produce_08640.jpg,71,1111,1860,1247,2011,1,0,urchin,1
5322,Produce_08640.jpg,71,1404,1830,1505,1944,1,0,urchin,1
5323,Produce_08640.jpg,71,1426.29,1962.57,1519.29,2061.57,1,0,covered_urchin,1
5324,Produce_08640.jpg,71,2145,1894,2270,2016,1,0,urchin,1
5325,Produce_08640.jpg,71,1868,1894,2004,2034,1,0,urchin,1
5326,Produce_08640.jpg,71,2365.67,1998,2508.67,2142,1,0,urchin,1
5327,Produce_08640.jpg,71,2455,1659,2526,1739,1,0,covered_urchin,1
5328,Produce_08640.jpg,71,2586,1725.22,2702,1850.22,1,0,urchin,1
5329,Produce_08640.jpg,71,2748.14,2107.86,2973.57,2159,1,0,urchin,1
5330,Produce_08640.jpg,71,2718.67,1688.33,2943.67,1913.33,1,0,urchin,1
5331,Produce_08640.jpg,71,2790.2,1516,3015.2,1712,1,0,urchin,1
5332,Produce_08640.jpg,71,3125,1949,3219,2036,1,0,covered_urchin,1
5333,Produce_08640.jpg,71,2527.57,1937.43,2624.57,2030.43,1,0,covered_urchin,1
5334,Produce_08640.jpg,71,2913,1919,3002,1989,1,0,urchin,1
5335,Produce_08640.jpg,71,2525,1710,2608,1792,1,0,urchin,1
5336,Produce_08640.jpg,71,2387,897,2601,1097,1,0,urchin,1
5337,Produce_08640.jpg,71,3244,1259,3327,1338,1,0,covered_urchin,1
5338,Produce_08640.jpg,71,3075.27,1076.18,3155.27,1154.18,1,0,covered_urchin,1
5339,Produce_08640.jpg,71,3309.4,907.8,3359.4,999.8,1,0,urchin,1
5340,Produce_08640.jpg,71,3180,911.333,3348,1070.33,1,0,urchin,1
5341,Produce_08640.jpg,71,2857.67,883.333,3015.67,1040.33,1,0,urchin,1
5342,Produce_08640.jpg,71,3271,1111,3356,1185,1,0,urchin,1
5343,Produce_08640.jpg,71,2696.58,408.75,2885.58,586.75,1,0,urchin,1
5344,Produce_08640.jpg,71,2971,381.75,3007,413.75,1,0,baby_star,1
5345,Produce_08640.jpg,71,2616.25,446.5,2703.25,529.5,1,0,urchin,1
5346,Produce_08640.jpg,71,2099.57,466.429,2198.57,569.429,1,0,urchin,1
5347,Produce_08640.jpg,71,1926,294,2101,467,1,0,urchin,1
5348,Produce_08640.jpg,71,2536.6,651,2637.4,749.2,1,0,covered_urchin,1
5349,Produce_08640.jpg,71,3119.67,565.667,3270.67,711.667,1,0,urchin,1
5350,Produce_08640.jpg,71,3299.56,309,3360,469,1,0,urchin,1
5351,Produce_08640.jpg,71,2840.33,325.667,2926.33,403.667,1,0,covered_urchin,1
5352,Produce_08640.jpg,71,2669,356.6,2769,458.6,1,0,covered_urchin,1
5353,Produce_08640.jpg,71,2507.67,299.333,2585.67,392.333,1,0,covered_urchin,1
5354,Produce_08640.jpg,71,2727.33,574.667,2792.33,640.333,1,0,covered_urchin,1
5355,Produce_08640.jpg,71,2395,-1,2494,56,1,0,urchin,1
5356,Produce_08640.jpg,71,2551.5,93,2623.5,163,1,0,covered_urchin,1
5357,Produce_08640.jpg,71,2154.4,1038.8,2239.4,1127.8,1,0,covered_urchin,1
5358,Produce_08640.jpg,71,2159,655,2241,739,1,0,covered_urchin,1
5359,Produce_08640.jpg,71,3237,1866,3324,1953,1,0,covered_urchin,1
5360,Produce_08640.jpg,71,1686,1666.33,1756,1738.33,1,0,covered_urchin,1
5361,Produce_08640.jpg,71,1852.63,2035.75,1926.63,2112.75,1,0,covered_urchin,1
5362,Produce_08640.jpg,71,1521.67,1259,1589.67,1336,1,0,covered_urchin,1
5363,Produce_08640.jpg,71,1436.4,1276.2,1514.4,1342.2,1,0,covered_urchin,1
5364,Produce_08640.jpg,71,1189,1226.67,1284,1296.67,1,0,covered_urchin,1
5365,Produce_08640.jpg,71,2607.43,1326.14,2680.43,1398.14,1,0,covered_urchin,1
5366,Produce_08760.jpg,72,480,1343,515,1428,1,0,urchin,1
5367,Produce_08760.jpg,72,1541.75,894.625,1666.75,1020.63,1,0,urchin,1
5368,Produce_08760.jpg,72,1806,1052.67,1850,1089,1,0,baby_star,1
5369,Produce_08760.jpg,72,617.429,318.143,758.429,456.143,1,0,urchin,1
5370,Produce_08760.jpg,72,1100,925,1290,1112,1,0,urchin,1
5371,Produce_08760.jpg,72,694.4,451.8,795.4,560.8,1,0,urchin,1
5372,Produce_08760.jpg,72,783.133,941.133,1010.13,1167.13,1,0,covered_urchin,1
5373,Produce_08760.jpg,72,907.75,332,1043.75,463,1,0,urchin,1
5374,Produce_08760.jpg,72,672.429,2.14286,841.429,166.143,1,0,urchin,1
5375,Produce_08760.jpg,72,501.75,-2,677,70.5,1,0,urchin,1
5376,Produce_08760.jpg,72,1165,410,1238,491,1,0,covered_urchin,1
5377,Produce_08760.jpg,72,1289.9,38.75,1353.9,103.75,1,0,covered_urchin,1
5378,Produce_08760.jpg,72,1395,32,1545,189,1,0,urchin,1
5379,Produce_08760.jpg,72,1326,171,1404,247,1,0,covered_urchin,1
5380,Produce_08760.jpg,72,1215.75,412.25,1335.75,535.25,1,0,urchin,1
5381,Produce_08760.jpg,72,1502,210.667,1599,312.667,1,0,covered_urchin,1
5382,Produce_08760.jpg,72,1382,217.333,1455,297.333,1,0,urchin,1
5383,Produce_08760.jpg,72,1329,699,1440,807,1,0,urchin,1
5384,Produce_08760.jpg,72,1520.11,654.889,1622.11,754.889,1,0,covered_urchin,1
5385,Produce_08760.jpg,72,1662,388,1768,497,1,0,urchin,1
5386,Produce_08760.jpg,72,915,498,1022,594,1,0,urchin,1
5387,Produce_08760.jpg,72,1322,1595,1512,1796,1,0,urchin,1
5388,Produce_08760.jpg,72,993,1403.5,1085,1494.5,1,0,covered_urchin,1
5389,Produce_08760.jpg,72,761.833,1393.5,855.833,1476.5,1,0,covered_urchin,1
5390,Produce_08760.jpg,72,932,1550,1012,1610,1,0,covered_urchin,1
5391,Produce_08760.jpg,72,952.333,1853.67,1062.33,1964.67,1,0,urchin,1
5392,Produce_08760.jpg,72,643.2,1683,758.2,1791,1,0,urchin,1
5393,Produce_08760.jpg,72,523,1681,686,1826,1,0,urchin,1
5394,Produce_08760.jpg,72,861,2023,1035,2161,1,0,urchin,1
5395,Produce_08760.jpg,72,1111,1860,1247,2011,1,0,urchin,1
5396,Produce_08760.jpg,72,1402.33,1831.67,1503.33,1945.67,1,0,urchin,1
5397,Produce_08760.jpg,72,1428.14,1962.29,1521.14,2061.29,1,0,covered_urchin,1
5398,Produce_08760.jpg,72,2163.5,1893.5,2288.5,2015.5,1,0,urchin,1
5399,Produce_08760.jpg,72,1867,1891,2003,2032.83,1,0,urchin,1
5400,Produce_08760.jpg,72,2369,2001,2512,2145,1,0,urchin,1
5401,Produce_08760.jpg,72,2460,1659,2526,1739,1,0,covered_urchin,1
5402,Produce_08760.jpg,72,2586,1726,2702,1851,1,0,urchin,1
5403,Produce_08760.jpg,72,2749.86,2109.14,2971.43,2159,1,0,urchin,1
5404,Produce_08760.jpg,72,2718.33,1687.67,2943.33,1912.67,1,0,urchin,1
5405,Produce_08760.jpg,72,2789.4,1517,3014.4,1713,1,0,urchin,1
5406,Produce_08760.jpg,72,3125.67,1947,3219.67,2034,1,0,covered_urchin,1
5407,Produce_08760.jpg,72,2527.86,1938.14,2624.86,2031.14,1,0,covered_urchin,1
5408,Produce_08760.jpg,72,2913,1919.43,3002,1989.43,1,0,urchin,1
5409,Produce_08760.jpg,72,2522.5,1715.75,2605.5,1797.75,1,0,urchin,1
5410,Produce_08760.jpg,72,2393.33,892,2607.33,1092,1,0,urchin,1
5411,Produce_08760.jpg,72,3242.75,1261,3325.75,1340,1,0,covered_urchin,1
5412,Produce_08760.jpg,72,3074.73,1075.82,3154.73,1153.82,1,0,covered_urchin,1
5413,Produce_08760.jpg,72,3309.6,908.2,3359.6,1000.2,1,0,urchin,1
5414,Produce_08760.jpg,72,3180,912.222,3348,1071.22,1,0,urchin,1
5415,Produce_08760.jpg,72,2856,883,3014,1040,1,0,urchin,1
5416,Produce_08760.jpg,72,3269.5,1119.25,3354.5,1193.25,1,0,urchin,1
